"","x"
"906","N0.HOG0013552"
"907","N0.HOG0009336"
"908","N0.HOG0018202"
"909","N0.HOG0013738"
"910","N0.HOG0005773"
"911","N0.HOG0002363"
"912","N0.HOG0005769"
"913","N0.HOG0005546"
"914","N0.HOG0009960"
"915","N0.HOG0009405"
"916","N0.HOG0013495"
"917","N0.HOG0018198"
"918","N0.HOG0014812"
"919","N0.HOG0004830"
"920","N0.HOG0018191"
"921","N0.HOG0009392"
"922","N0.HOG0013796"
"923","N0.HOG0008082"
"924","N0.HOG0014924"
"925","N0.HOG0018332"
"926","N0.HOG0004763"
"927","N0.HOG0007128"
"928","N0.HOG0003575"
"929","N0.HOG0010084"
"930","N0.HOG0014954"
"931","N0.HOG0003510"
"932","N0.HOG0000694"
"933","N0.HOG0013235"
"934","N0.HOG0009137"
"935","N0.HOG0005555"
"936","N0.HOG0004070"
"937","N0.HOG0012580"
"938","N0.HOG0006774"
"939","N0.HOG0009028"
"940","N0.HOG0009155"
"941","N0.HOG0005534"
"942","N0.HOG0000857"
"943","N0.HOG0013277"
"944","N0.HOG0002091"
"945","N0.HOG0013319"
"946","N0.HOG0017197"
"947","N0.HOG0013273"
"948","N0.HOG0001126"
"949","N0.HOG0003226"
"950","N0.HOG0013304"
"951","N0.HOG0017259"
"952","N0.HOG0009044"
"953","N0.HOG0013254"
"954","N0.HOG0017208"
"955","N0.HOG0013232"
"956","N0.HOG0009139"
"957","N0.HOG0013284"
"958","N0.HOG0002945"
"959","N0.HOG0006761"
"960","N0.HOG0013288"
"961","N0.HOG0002919"
"962","N0.HOG0005522"
"963","N0.HOG0006540"
"964","N0.HOG0002414"
"965","N0.HOG0021908"
"966","N0.HOG0017219"
"967","N0.HOG0009087"
"968","N0.HOG0002431"
"969","N0.HOG0009032"
"970","N0.HOG0009454"
"971","N0.HOG0009042"
"972","N0.HOG0008084"
"973","N0.HOG0017593"
"974","N0.HOG0013894"
"975","N0.HOG0013884"
"976","N0.HOG0005632"
"977","N0.HOG0013880"
"978","N0.HOG0005638"
"979","N0.HOG0003964"
"980","N0.HOG0022002"
"981","N0.HOG0011362"
"982","N0.HOG0003285"
"983","N0.HOG0002326"
"984","N0.HOG0005249"
"985","N0.HOG0002723"
"986","N0.HOG0005273"
"987","N0.HOG0006314"
