"","x"
"589","N0.HOG0005067"
"590","N0.HOG0018977"
"591","N0.HOG0019072"
"592","N0.HOG0015564"
"593","N0.HOG0003179"
"594","N0.HOG0010967"
"595","N0.HOG0003189"
"596","N0.HOG0006020"
"597","N0.HOG0001702"
"598","N0.HOG0000460"
"599","N0.HOG0003692"
"600","N0.HOG0011006"
"601","N0.HOG0006117"
"602","N0.HOG0007764"
"603","N0.HOG0007634"
"604","N0.HOG0015725"
"605","N0.HOG0004367"
"606","N0.HOG0010919"
"607","N0.HOG0010441"
"608","N0.HOG0015580"
"609","N0.HOG0010942"
"610","N0.HOG0007602"
"611","N0.HOG0010671"
"612","N0.HOG0010640"
"613","N0.HOG0005166"
"614","N0.HOG0010804"
"615","N0.HOG0001255"
"616","N0.HOG0019054"
"617","N0.HOG0007314"
"618","N0.HOG0010724"
"619","N0.HOG0010750"
"620","N0.HOG0002218"
"621","N0.HOG0000875"
"622","N0.HOG0001029"
"623","N0.HOG0007532"
"624","N0.HOG0002212"
"625","N0.HOG0015619"
"626","N0.HOG0003137"
"627","N0.HOG0007698"
"628","N0.HOG0010891"
"629","N0.HOG0007586"
"630","N0.HOG0006068"
"631","N0.HOG0015532"
"632","N0.HOG0010623"
"633","N0.HOG0010870"
"634","N0.HOG0006108"
"635","N0.HOG0005165"
"636","N0.HOG0019035"
"637","N0.HOG0007419"
"638","N0.HOG0019089"
"639","N0.HOG0007433"
"640","N0.HOG0010797"
"641","N0.HOG0010503"
"642","N0.HOG0000359"
"643","N0.HOG0007674"
"644","N0.HOG0001026"
"645","N0.HOG0007553"
"646","N0.HOG0010464"
"647","N0.HOG0007431"
"648","N0.HOG0004331"
"649","N0.HOG0000505"
"650","N0.HOG0005952"
"651","N0.HOG0007379"
"652","N0.HOG0015673"
"653","N0.HOG0002648"
"654","N0.HOG0010754"
"655","N0.HOG0010554"
"656","N0.HOG0002221"
"657","N0.HOG0003748"
"658","N0.HOG0015611"
"659","N0.HOG0010783"
"660","N0.HOG0010563"
"661","N0.HOG0006011"
"662","N0.HOG0015805"
"663","N0.HOG0006101"
"664","N0.HOG0010952"
"665","N0.HOG0001249"
"666","N0.HOG0010737"
"667","N0.HOG0005130"
"668","N0.HOG0007568"
"669","N0.HOG0011031"
"670","N0.HOG0003169"
"671","N0.HOG0007703"
"672","N0.HOG0007714"
"673","N0.HOG0018975"
"674","N0.HOG0007725"
"675","N0.HOG0019117"
"676","N0.HOG0002633"
"677","N0.HOG0007573"
"678","N0.HOG0007426"
"679","N0.HOG0000953"
"680","N0.HOG0007570"
"681","N0.HOG0010899"
"682","N0.HOG0010592"
"683","N0.HOG0015662"
"684","N0.HOG0006010"
"685","N0.HOG0007718"
"686","N0.HOG0015736"
"687","N0.HOG0015628"
"688","N0.HOG0010518"
"689","N0.HOG0015825"
"690","N0.HOG0010499"
"691","N0.HOG0007460"
"692","N0.HOG0006071"
"693","N0.HOG0002641"
"694","N0.HOG0010442"
"695","N0.HOG0005086"
"696","N0.HOG0010950"
"697","N0.HOG0015568"
"698","N0.HOG0000582"
"699","N0.HOG0010626"
"700","N0.HOG0015530"
"701","N0.HOG0015594"
"702","N0.HOG0006072"
"703","N0.HOG0002266"
"704","N0.HOG0007396"
"705","N0.HOG0017055"
"706","N0.HOG0013010"
"707","N0.HOG0016988"
"708","N0.HOG0005161"
"709","N0.HOG0015570"
"710","N0.HOG0007398"
"711","N0.HOG0013101"
"712","N0.HOG0005497"
"713","N0.HOG0007543"
"714","N0.HOG0001075"
"715","N0.HOG0013067"
"716","N0.HOG0007424"
"717","N0.HOG0011662"
"718","N0.HOG0019804"
"719","N0.HOG0017003"
"720","N0.HOG0016954"
"721","N0.HOG0019796"
"722","N0.HOG0016975"
"723","N0.HOG0021817"
"724","N0.HOG0019788"
"725","N0.HOG0016939"
"726","N0.HOG0017050"
"727","N0.HOG0013052"
"728","N0.HOG0013095"
"729","N0.HOG0006696"
"730","N0.HOG0002759"
"731","N0.HOG0003710"
"732","N0.HOG0006672"
"733","N0.HOG0017033"
"734","N0.HOG0016984"
"735","N0.HOG0010575"
"736","N0.HOG0008949"
"737","N0.HOG0019112"
"738","N0.HOG0017058"
"739","N0.HOG0005220"
"740","N0.HOG0019805"
"741","N0.HOG0005129"
"742","N0.HOG0013011"
"743","N0.HOG0004460"
"744","N0.HOG0006701"
"745","N0.HOG0002933"
"746","N0.HOG0013074"
"747","N0.HOG0010717"
"748","N0.HOG0011611"
"749","N0.HOG0010780"
"750","N0.HOG0019770"
"751","N0.HOG0013086"
"752","N0.HOG0008908"
"753","N0.HOG0004347"
"754","N0.HOG0008927"
"755","N0.HOG0008923"
"756","N0.HOG0008911"
"757","N0.HOG0008936"
"758","N0.HOG0008947"
"759","N0.HOG0013055"
"760","N0.HOG0001967"
"761","N0.HOG0006435"
"762","N0.HOG0012168"
"763","N0.HOG0006460"
